,Unnamed: 0,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg,Season,Team Performance,MPG
760,5939,Mike Dunleavy,SF,32,MIL,75,3,1943,7.2,16.3,0.442,3.3,7.8,0.428,3.9,8.5,0.455,2.7,3.3,0.82,0.8,6.8,7.6,3.8,1.0,0.9,2.3,3.5,20.5,,111.0,107.0,2012-2013,Average,25.9
761,6212,Ekpe Udoh,C,25,MIL,76,9,1312,4.5,10.4,0.435,0.0,0.0,0.0,4.5,10.4,0.437,3.4,4.6,0.748,4.4,5.3,9.7,1.7,1.5,3.3,1.7,5.4,12.5,,109.0,105.0,2012-2013,Average,18.4
762,6314,Giannis Antetokounmpo,SF,19,MIL,77,23,1897,4.8,11.5,0.414,1.1,3.3,0.347,3.6,8.3,0.44,3.8,5.6,0.683,2.2,7.2,9.3,4.1,1.7,1.7,3.4,4.8,14.5,,99.0,110.0,2013-2014,bottom,26.5
763,6469,John Henson,PF,23,MIL,70,23,1856,9.7,18.0,0.538,0.0,0.0,0.0,9.7,18.0,0.539,2.6,5.0,0.514,4.8,9.2,14.0,3.2,1.2,3.3,3.2,5.2,22.0,,106.0,108.0,2013-2014,bottom,25.9
764,6815,Jerryd Bayless,PG,26,MIL,77,4,1717,6.5,15.3,0.426,1.1,3.6,0.308,5.4,11.8,0.462,3.6,4.1,0.883,0.7,5.6,6.3,6.9,1.8,0.4,4.0,4.8,17.8,,99.0,104.0,2014-2015,Average,29.5
765,6899,Jared Dudley,SG,29,MIL,72,22,1717,5.9,12.6,0.468,2.2,5.7,0.385,3.7,6.9,0.537,1.4,2.0,0.716,1.3,5.2,6.5,3.9,2.1,0.3,1.8,3.4,15.4,,112.0,104.0,2014-2015,Average,23.9
766,7351,Michael Carter-Williams,PG,24,MIL,54,37,1649,7.8,17.1,0.452,0.5,1.7,0.273,7.3,15.4,0.472,3.3,5.0,0.654,1.5,7.0,8.5,8.7,2.5,1.3,4.7,5.0,19.2,,96.0,107.0,2015-2016,Average,30.5
767,7310,Jerryd Bayless,SG,27,MIL,52,18,1505,6.3,14.8,0.423,3.4,7.8,0.437,2.8,7.0,0.408,2.4,3.0,0.778,0.7,4.1,4.8,5.5,1.6,0.4,2.5,3.8,18.3,,110.0,112.0,2015-2016,Average,28.9
768,7800,Malcolm Brogdon,SG,24,MIL,75,28,1982,7.4,16.3,0.457,2.0,4.9,0.404,5.4,11.3,0.48,2.8,3.2,0.865,1.2,4.3,5.5,8.1,2.2,0.3,2.9,3.6,19.7,,111.0,111.0,2016-2017,Average,30.7
769,8025,Greg Monroe,C,26,MIL,81,0,1823,10.8,20.2,0.533,0.0,0.1,0.0,10.8,20.1,0.536,4.9,6.7,0.741,4.7,10.2,14.8,5.2,2.6,1.1,3.9,4.7,26.5,,111.0,105.0,2016-2017,Average,26.4
770,8292,Malcolm Brogdon,PG,25,MIL,48,20,1436,8.5,17.5,0.485,2.2,5.6,0.385,6.3,11.9,0.532,2.6,3.0,0.882,0.8,4.6,5.4,5.3,1.4,0.5,2.3,4.4,21.7,,112.0,113.0,2017-2018,Average,29.9
771,8513,Thon Maker,C,20,MIL,74,12,1238,5.2,12.7,0.411,1.2,4.2,0.298,4.0,8.5,0.467,2.6,3.7,0.699,3.0,6.0,9.1,1.9,1.5,2.1,1.8,6.5,14.3,,103.0,110.0,2017-2018,Average,24.0
772,9158,Tony Snell,SF,27,MIL,74,12,1304,5.8,12.9,0.452,2.9,7.3,0.397,2.9,5.6,0.522,1.3,1.5,0.881,1.0,4.6,5.6,2.4,0.9,0.6,0.8,3.2,15.8,,119.0,109.0,2018-2019,top,20.7
773,8873,Pat Connaughton,SG,26,MIL,61,2,1261,6.0,12.9,0.466,2.4,7.4,0.33,3.6,5.5,0.647,1.1,1.5,0.725,2.2,7.3,9.5,4.5,1.2,0.9,1.2,3.0,15.5,,122.0,107.0,2018-2019,top,18.4
774,9416,Donte DiVincenzo,SG,23,MIL,66,24,1520,7.0,15.3,0.455,2.5,7.4,0.336,4.5,7.9,0.567,1.9,2.6,0.733,2.0,7.6,9.6,4.6,2.6,0.6,2.7,3.4,18.3,,108.0,101.0,2019-2020,top,23.0
775,9492,George Hill,PG,33,MIL,59,2,1271,7.0,13.5,0.516,2.9,6.3,0.46,4.1,7.2,0.565,3.1,3.6,0.842,1.8,4.6,6.4,6.5,1.7,0.2,2.0,3.0,19.9,,131.0,106.0,2019-2020,top,21.5
776,9928,Pat Connaughton,SG,28,MIL,69,4,1575,5.0,11.5,0.434,3.0,8.1,0.371,2.0,3.4,0.583,0.9,1.2,0.775,1.9,8.0,9.9,2.4,1.5,0.7,1.0,3.0,14.0,,121.0,112.0,2020-2021,Average,32.0
777,10189,Bobby Portis,C,25,MIL,66,7,1372,10.7,20.5,0.523,2.5,5.4,0.471,8.2,15.1,0.542,1.8,2.5,0.74,4.2,11.7,16.0,2.4,1.8,0.9,1.9,3.9,25.8,,121.0,109.0,2020-2021,Average,22.8
778,10475,Pat Connaughton,SF,29,MIL,65,19,1691,6.4,14.1,0.458,4.1,10.5,0.395,2.3,3.6,0.643,1.3,1.5,0.833,1.3,6.5,7.8,2.3,1.7,0.4,1.0,2.4,18.3,,124.0,113.0,2021-2022,Average,26.0
779,10577,George Hill,PG,35,MIL,54,17,1253,4.5,10.5,0.429,1.6,5.1,0.306,3.0,5.4,0.546,2.2,2.4,0.919,1.5,4.5,5.9,4.6,1.6,0.2,1.6,2.7,12.8,,117.0,114.0,2021-2022,Average,23.2
780,11316,Bobby Portis,PF,27,MIL,70,22,1818,10.5,21.1,0.496,2.5,6.8,0.37,8.0,14.3,0.555,2.5,3.3,0.768,4.0,13.6,17.6,2.8,0.8,0.4,2.1,3.0,25.9,,117.0,110.0,2022-2023,top,26.0
781,11049,Jevon Carter,PG,27,MIL,81,39,1810,6.3,14.9,0.423,3.7,8.9,0.421,2.6,6.0,0.425,0.8,1.0,0.816,0.9,4.4,5.3,5.2,1.7,0.8,2.1,4.2,17.2,,113.0,113.0,2022-2023,top,24.3
782,289,Anthony Peeler,SG,30,MIN,82,22,2073,8.0,18.3,0.436,2.1,6.4,0.333,5.8,11.9,0.491,2.2,2.8,0.798,1.5,4.4,5.9,4.9,1.6,0.3,2.1,4.3,20.3,,106.0,106.0,1999-2000,Average,25.3
783,339,Joe Smith,C,24,MIN,78,9,1975,7.7,16.5,0.464,0.0,0.0,1.0,7.6,16.5,0.463,5.2,6.8,0.756,4.9,7.9,12.8,2.3,1.2,2.3,3.2,8.0,20.5,,105.0,102.0,1999-2000,Average,25.3
784,543,LaPhonso Ellis,PF,30,MIN,82,5,1948,8.0,17.2,0.464,0.2,0.6,0.318,7.8,16.6,0.469,4.5,5.7,0.79,5.3,7.9,13.3,2.5,1.8,2.0,2.9,7.8,20.7,,107.0,102.0,2000-2001,Average,23.8
785,469,Chauncey Billups,SG,24,MIN,77,33,1790,7.2,17.1,0.422,2.1,5.7,0.376,5.1,11.5,0.445,4.2,5.0,0.842,0.9,3.7,4.6,7.6,1.5,0.3,3.2,5.2,20.8,,107.0,107.0,2000-2001,Average,23.2
786,1174,Anthony Peeler,SG,32,MIN,82,0,2060,7.4,17.6,0.421,2.9,7.3,0.392,4.6,10.3,0.441,1.3,1.5,0.862,1.0,4.4,5.3,4.6,1.6,0.3,2.0,3.5,19.0,,108.0,108.0,2001-2002,Average,30.1
787,1253,Gary Trent,PF,27,MIN,64,10,1140,9.0,17.7,0.507,0.0,0.1,0.0,9.0,17.6,0.509,4.3,6.7,0.639,4.8,7.7,12.6,2.8,1.0,1.3,2.7,7.4,22.2,,110.0,105.0,2001-2002,Average,25.1
788,1598,Anthony Peeler,SG,33,MIN,82,39,2245,5.9,14.2,0.414,2.0,4.9,0.41,3.8,9.2,0.416,0.9,1.2,0.78,0.9,4.7,5.6,5.7,1.7,0.3,1.9,3.7,14.7,,104.0,106.0,2002-2003,top,27.4
789,1447,Kendall Gill,SG,34,MIN,82,34,2068,7.2,17.1,0.422,0.5,1.5,0.322,6.7,15.6,0.432,3.1,4.1,0.764,1.3,5.0,6.3,3.9,2.0,0.4,2.7,4.4,18.0,,96.0,105.0,2002-2003,top,25.2
790,1903,Fred Hoiberg,SG,31,MIN,79,3,1804,5.3,11.5,0.465,2.3,5.1,0.442,3.1,6.3,0.483,2.9,3.5,0.845,0.6,7.4,8.0,3.3,2.0,0.3,1.3,4.1,15.8,,121.0,100.0,2003-2004,top,22.8
791,1962,Mark Madsen,C,28,MIN,72,12,1246,4.4,8.8,0.495,0.0,0.3,0.0,4.4,8.6,0.51,2.5,5.1,0.483,5.8,6.0,11.8,1.2,1.4,0.8,2.0,7.6,11.2,,106.0,101.0,2003-2004,top,22.2
792,2547,Wally Szczerbiak,SF,27,MIN,81,37,2558,9.8,19.4,0.506,1.3,3.6,0.373,8.5,15.8,0.536,5.5,6.4,0.855,1.7,4.7,6.4,4.0,0.8,0.3,2.8,3.7,26.4,,116.0,110.0,2004-2005,Average,31.6
793,2360,Troy Hudson,PG,28,MIN,79,32,1729,8.3,20.7,0.401,2.8,8.0,0.345,5.5,12.7,0.436,2.2,2.8,0.778,0.6,2.7,3.3,8.8,0.8,0.2,3.5,3.8,21.5,,101.0,112.0,2004-2005,Average,27.0
794,2890,Rashad McCants,SG,21,MIN,79,12,1362,9.6,21.2,0.45,2.7,7.1,0.372,6.9,14.1,0.49,3.1,4.2,0.736,1.2,4.5,5.7,2.5,1.7,0.9,3.4,7.0,24.9,,99.0,106.0,2005-2006,Average,22.2
795,2793,Eddie Griffin,C,23,MIN,70,27,1359,5.2,14.7,0.351,0.6,3.3,0.195,4.5,11.5,0.396,1.8,2.9,0.595,4.3,11.2,15.5,1.6,0.5,5.9,1.7,5.0,12.7,,90.0,99.0,2005-2006,Average,19.4
796,3234,Randy Foye,PG,23,MIN,82,12,1879,8.4,19.4,0.434,1.9,5.2,0.368,6.5,14.2,0.458,4.6,5.4,0.854,1.4,4.7,6.1,6.5,1.5,0.6,4.3,5.2,23.4,,102.0,109.0,2006-2007,Average,22.9
797,3307,Marko Jarić,SG,28,MIN,70,13,1555,4.6,11.0,0.418,1.1,2.9,0.376,3.5,8.1,0.433,2.3,3.0,0.761,1.8,4.4,6.2,4.9,2.5,0.5,3.0,5.8,12.6,,99.0,107.0,2006-2007,Average,22.2
798,3794,Rashad McCants,SG,23,MIN,75,24,2020,11.1,24.4,0.453,3.7,9.0,0.407,7.4,15.4,0.481,3.0,4.0,0.748,1.3,4.0,5.3,4.2,1.7,0.5,4.4,6.1,28.8,,102.0,113.0,2007-2008,bottom,32.3
799,3621,Corey Brewer,SF,21,MIN,79,35,1803,5.3,14.1,0.374,0.2,1.0,0.194,5.1,13.0,0.389,2.6,3.2,0.8,2.4,6.1,8.5,3.2,2.2,0.7,2.6,5.4,13.3,,91.0,110.0,2007-2008,bottom,26.9
800,4233,Kevin Love,C,20,MIN,81,37,2048,8.1,17.6,0.459,0.1,0.5,0.105,8.0,17.1,0.469,6.8,8.6,0.789,7.0,11.8,18.8,2.1,0.9,1.3,3.0,5.2,23.0,,112.0,109.0,2008-2009,Average,25.3
801,4327,Craig Smith,PF,25,MIN,74,31,1460,10.4,18.5,0.562,0.0,0.0,0.0,10.4,18.4,0.563,6.0,8.9,0.677,3.5,6.7,10.2,2.8,1.1,0.7,3.8,6.6,26.8,,112.0,112.0,2008-2009,Average,20.5
802,4769,Ramon Sessions,PG,23,MIN,82,1,1732,7.3,16.0,0.456,0.0,0.4,0.067,7.3,15.6,0.467,4.8,6.7,0.717,1.7,4.5,6.2,7.4,1.6,0.1,4.0,4.0,19.4,,101.0,113.0,2009-2010,bottom,28.6
803,4685,Kevin Love,PF,21,MIN,60,22,1714,8.5,18.8,0.45,1.0,3.1,0.33,7.5,15.7,0.474,6.6,8.0,0.815,6.6,12.6,19.2,4.0,1.3,0.7,3.4,4.0,24.5,,113.0,109.0,2009-2010,bottom,21.1
804,5232,Anthony Tolliver,SF,25,MIN,65,4,1362,5.2,11.4,0.45,1.7,4.2,0.409,3.4,7.2,0.475,3.8,4.8,0.802,3.4,7.4,10.8,3.0,1.0,1.0,1.8,5.3,15.9,,122.0,112.0,2010-2011,bottom,23.8
805,5007,Wayne Ellington,SG,23,MIN,62,8,1181,6.7,16.7,0.403,2.0,5.1,0.397,4.7,11.6,0.406,1.8,2.2,0.792,1.1,3.5,4.6,3.0,1.2,0.1,2.2,3.6,17.3,,100.0,115.0,2010-2011,bottom,21.0
806,5785,Derrick Williams,PF,20,MIN,66,15,1418,7.4,18.1,0.412,1.3,5.0,0.268,6.1,13.1,0.467,4.9,7.1,0.697,2.8,8.5,11.3,1.4,1.1,1.1,2.8,3.4,21.2,,100.0,106.0,2011-2012,Average,34.2
807,5706,Ricky Rubio,PG,21,MIN,41,31,1404,5.1,14.3,0.357,1.2,3.4,0.34,3.9,10.8,0.363,4.6,5.8,0.803,0.8,5.5,6.3,12.3,3.3,0.3,4.8,3.6,16.0,,99.0,104.0,2011-2012,Average,26.9
808,5917,Dante Cunningham,PF,25,MIN,80,9,2010,8.1,17.3,0.468,0.0,0.2,0.0,8.1,17.1,0.472,1.7,2.6,0.65,3.7,6.8,10.5,1.7,2.2,1.0,1.4,3.9,17.9,,103.0,105.0,2012-2013,Average,34.3
809,6171,Alexey Shved,SG,24,MIN,77,16,1840,6.6,17.8,0.372,2.4,8.1,0.295,4.2,9.8,0.435,3.0,4.2,0.72,1.2,3.8,4.9,8.0,1.5,0.8,4.1,3.3,18.7,,95.0,108.0,2012-2013,Average,25.1
810,6392,Dante Cunningham,PF,26,MIN,81,7,1635,7.1,15.4,0.464,0.0,0.2,0.0,7.1,15.2,0.468,1.1,2.0,0.567,3.4,6.6,10.0,2.5,1.9,1.7,1.3,4.4,15.4,,104.0,105.0,2013-2014,Average,20.2
811,6326,J.J. Barea,PG,29,MIN,79,1,1471,8.5,22.0,0.387,2.4,7.7,0.316,6.1,14.2,0.426,2.6,3.4,0.79,0.5,4.6,5.2,10.2,0.9,0.0,4.2,4.3,22.1,,98.0,110.0,2013-2014,Average,19.5
812,7022,Zach LaVine,PG,19,MIN,77,40,1902,7.6,18.1,0.422,1.5,4.5,0.341,6.1,13.6,0.449,4.0,4.7,0.842,0.7,5.0,5.7,7.4,1.4,0.3,5.2,4.2,20.8,,95.0,114.0,2014-2015,bottom,33.4
813,7047,Kevin Martin,SG,31,MIN,39,36,1302,10.4,24.4,0.427,2.9,7.5,0.393,7.5,16.9,0.442,6.6,7.5,0.881,0.7,4.8,5.5,3.5,1.3,0.0,3.0,3.0,30.4,,107.0,115.0,2014-2015,bottom,31.5
814,7505,Zach LaVine,SG,20,MIN,82,33,2294,9.5,21.1,0.452,2.7,6.9,0.389,6.8,14.1,0.482,3.5,4.5,0.793,0.6,4.4,5.0,5.5,1.5,0.4,3.4,4.2,25.3,,104.0,112.0,2015-2016,Average,28.0
815,7384,Gorgui Dieng,C,26,MIN,82,39,2220,7.0,13.1,0.532,0.1,0.5,0.3,6.9,12.7,0.54,4.7,5.6,0.827,3.6,9.7,13.3,3.2,2.1,2.2,3.2,5.0,18.8,,113.0,106.0,2015-2016,Average,27.1
816,8032,Shabazz Muhammad,SF,24,MIN,78,1,1516,9.6,20.0,0.482,1.6,4.9,0.338,8.0,15.2,0.528,4.9,6.4,0.774,2.8,4.5,7.4,1.2,0.7,0.2,1.9,2.9,25.8,,114.0,116.0,2016-2017,Average,21.9
817,7855,Kris Dunn,PG,22,MIN,78,7,1333,4.5,11.9,0.377,0.8,2.8,0.288,3.7,9.1,0.404,1.4,2.2,0.61,0.9,5.4,6.3,7.2,3.0,1.4,3.4,6.8,11.1,,90.0,109.0,2016-2017,Average,19.4
818,8340,Jamal Crawford,SG,37,MIN,80,0,1653,9.3,22.4,0.415,3.1,9.5,0.331,6.2,12.9,0.477,3.1,3.4,0.903,0.6,2.4,3.0,5.6,1.2,0.3,2.9,2.6,24.9,,104.0,116.0,2017-2018,Average,20.7
819,8471,Tyus Jones,PG,21,MIN,82,11,1467,5.1,11.2,0.457,1.5,4.4,0.349,3.6,6.8,0.528,2.4,2.8,0.877,0.5,4.0,4.5,7.9,3.2,0.2,2.0,3.7,14.2,,119.0,110.0,2017-2018,Average,20.5
820,9009,Tyus Jones,PG,22,MIN,68,23,1560,5.7,13.7,0.415,1.2,3.9,0.317,4.5,9.8,0.453,1.8,2.1,0.841,0.7,3.4,4.1,10.0,2.5,0.2,1.4,2.4,14.4,,116.0,114.0,2018-2019,Average,27.3
821,9137,Derrick Rose,PG,30,MIN,51,13,1392,12.5,25.9,0.482,1.9,5.0,0.37,10.6,20.9,0.509,4.7,5.5,0.856,1.1,3.7,4.8,7.6,1.1,0.4,2.8,2.0,31.6,,114.0,117.0,2018-2019,Average,22.9
822,9641,Josh Okogie,SG,21,MIN,62,28,1547,5.1,11.9,0.427,1.2,4.6,0.266,3.9,7.3,0.529,4.6,5.7,0.796,2.6,5.4,8.0,3.0,2.0,0.8,2.6,4.2,16.0,,108.0,113.0,2019-2020,bottom,33.9
823,9405,Jarrett Culver,SG,20,MIN,63,35,1506,7.1,17.5,0.404,2.0,6.8,0.299,5.1,10.7,0.471,1.7,3.6,0.462,2.2,4.4,6.5,3.4,1.8,1.2,2.5,3.9,17.9,,94.0,113.0,2019-2020,bottom,25.0
824,10116,Jaden McDaniels,PF,20,MIN,63,27,1511,5.1,11.5,0.447,2.3,6.2,0.364,2.9,5.3,0.544,0.8,1.4,0.6,1.6,5.6,7.3,2.2,1.1,1.9,1.5,5.4,13.3,,108.0,116.0,2020-2021,Average,32.8
825,10199,Naz Reid,C,21,MIN,70,15,1347,10.7,20.4,0.523,2.1,6.1,0.351,8.5,14.3,0.597,4.0,5.8,0.693,2.9,8.4,11.3,2.5,1.2,2.7,2.4,6.3,27.5,,115.0,113.0,2020-2021,Average,28.5
826,10412,Malik Beasley,SG,25,MIN,79,18,1976,8.0,20.5,0.391,5.8,15.3,0.377,2.2,5.1,0.432,1.2,1.4,0.817,0.6,4.8,5.5,2.8,1.0,0.3,1.0,2.1,22.9,,111.0,116.0,2021-2022,Average,25.8
827,10676,Jaden McDaniels,PF,21,MIN,70,31,1803,6.7,14.6,0.46,2.1,6.6,0.317,4.6,8.0,0.579,1.5,1.9,0.803,2.0,5.7,7.7,2.1,1.4,1.4,2.0,5.9,17.1,,108.0,113.0,2021-2022,Average,25.0
828,11294,Jaylen Nowell,SG,23,MIN,65,2,1252,10.6,23.7,0.448,2.5,8.8,0.289,8.1,14.9,0.542,2.9,3.8,0.778,1.4,5.1,6.5,5.0,1.6,0.2,2.5,3.8,26.7,,106.0,116.0,2022-2023,Average,33.0
829,11332,Naz Reid,C,23,MIN,68,11,1251,11.8,21.9,0.537,2.8,8.2,0.346,8.9,13.7,0.653,3.3,4.8,0.677,2.8,9.9,12.6,2.9,1.6,2.0,3.5,6.7,29.7,,112.0,110.0,2022-2023,Average,22.1
830,116,Jamie Feick,C,25,NJN,81,17,2241,4.2,9.8,0.428,0.1,0.1,1.0,4.1,9.7,0.424,2.2,3.1,0.707,6.1,11.4,17.5,1.6,1.0,0.9,1.4,4.8,10.6,,111.0,104.0,1999-2000,Average,27.7
831,268,Johnny Newman,SF,36,NJN,82,9,1763,8.2,18.3,0.446,2.1,5.6,0.379,6.1,12.7,0.476,5.7,6.7,0.838,1.1,3.4,4.5,1.9,1.6,0.3,2.6,6.1,24.1,,109.0,110.0,1999-2000,Average,21.5
832,820,Aaron Williams,PF,29,NJN,82,25,2336,6.6,14.5,0.457,0.0,0.0,0.0,6.6,14.5,0.458,5.5,6.9,0.787,4.7,8.5,13.2,2.0,1.3,2.5,3.0,7.1,18.8,,106.0,103.0,2000-2001,Average,28.8
833,695,Johnny Newman,SG,37,NJN,82,17,2049,7.4,17.7,0.419,1.5,4.5,0.335,5.9,13.2,0.447,6.5,7.6,0.855,0.9,3.6,4.5,2.9,1.6,0.3,2.7,5.8,22.8,,106.0,109.0,2000-2001,Average,28.5
834,1069,Richard Jefferson,SF,21,NJN,79,9,1917,7.4,16.1,0.457,0.4,1.5,0.232,7.0,14.6,0.48,5.2,7.2,0.713,2.3,5.7,8.0,3.8,1.7,1.3,2.9,5.8,20.2,,104.0,101.0,2001-2002,Average,24.3
835,1038,Lucious Harris,SG,31,NJN,74,0,1553,8.4,18.1,0.464,1.5,4.0,0.373,6.9,14.1,0.489,4.5,5.3,0.842,1.6,5.3,7.0,3.9,1.8,0.2,2.1,3.3,22.7,,113.0,102.0,2001-2002,Average,21.0
836,1466,Lucious Harris,SG,32,NJN,77,25,1973,7.9,19.2,0.413,1.2,3.6,0.346,6.7,15.5,0.429,4.0,5.0,0.804,1.7,4.5,6.2,4.1,1.4,0.2,1.9,2.5,21.1,,105.0,102.0,2002-2003,Average,25.6
837,1701,Aaron Williams,C,31,NJN,81,0,1597,6.5,14.4,0.453,0.0,0.0,0.0,6.5,14.4,0.454,3.3,4.3,0.785,4.5,6.4,10.9,2.9,0.9,1.9,2.8,6.8,16.4,,103.0,100.0,2002-2003,Average,21.4
838,1892,Lucious Harris,PG,33,NJN,69,15,1504,6.7,16.5,0.404,1.4,3.6,0.376,5.3,12.9,0.412,2.4,2.8,0.846,1.4,3.6,5.0,4.8,1.5,0.1,1.9,2.6,17.1,,100.0,102.0,2003-2004,Average,21.8
839,2046,Rodney Rogers,PF,32,NJN,69,15,1409,7.9,19.2,0.41,1.9,5.8,0.329,6.0,13.4,0.445,2.9,3.7,0.765,3.8,7.9,11.7,5.2,2.2,1.0,3.7,7.0,20.5,,97.0,96.0,2003-2004,Average,20.4
840,2212,Travis Best,PG,32,NJN,76,6,1461,7.0,16.7,0.42,1.0,3.1,0.306,6.0,13.5,0.447,4.0,4.5,0.885,0.7,3.2,3.9,5.3,2.4,0.3,2.5,5.5,19.0,,102.0,105.0,2004-2005,Average,41.1
841,2563,Jacque Vaughn,SG,29,NJN,71,34,1410,5.6,12.4,0.449,0.2,0.6,0.333,5.4,11.8,0.455,2.9,3.5,0.835,0.6,3.4,4.1,5.2,1.6,0.0,2.4,5.3,14.3,,101.0,107.0,2004-2005,Average,21.7
842,2969,Clifford Robinson,PF,39,NJN,80,13,1863,6.3,14.7,0.427,1.7,5.0,0.343,4.6,9.7,0.47,1.5,2.3,0.658,1.6,6.1,7.7,2.6,1.3,1.1,1.8,5.9,15.8,,99.0,103.0,2005-2006,Average,23.3
843,3022,Jacque Vaughn,SG,30,NJN,80,6,1234,4.6,10.6,0.437,0.0,0.3,0.167,4.6,10.3,0.444,2.6,3.5,0.728,0.7,3.2,3.9,5.3,1.8,0.0,2.3,6.1,11.9,,98.0,105.0,2005-2006,Average,17.4
844,3383,Boštjan Nachbar,SF,26,NJN,76,1,1532,7.8,17.0,0.457,3.8,9.1,0.423,3.9,7.9,0.496,4.5,5.6,0.805,0.9,7.8,8.7,2.1,1.0,0.9,2.4,6.3,23.9,,113.0,106.0,2006-2007,Average,32.6
845,3528,Marcus Williams,PG,21,NJN,79,2,1315,8.3,21.0,0.395,1.8,6.5,0.282,6.5,14.5,0.446,2.9,3.4,0.847,1.2,5.4,6.5,10.4,1.2,0.1,5.7,3.8,21.3,,92.0,109.0,2006-2007,Average,20.2
846,3816,Boštjan Nachbar,PF,27,NJN,75,1,1660,7.7,19.3,0.402,3.0,8.3,0.359,4.8,11.0,0.435,4.9,6.2,0.786,1.8,6.4,8.2,2.8,1.4,0.7,2.7,5.8,23.3,,104.0,110.0,2007-2008,Average,22.1
847,3943,Sean Williams,C,21,NJN,73,29,1278,6.7,12.5,0.538,0.0,0.0,,6.7,12.5,0.538,3.3,5.5,0.609,4.7,8.5,13.2,1.1,1.1,4.4,2.9,7.9,16.8,,105.0,105.0,2007-2008,Average,18.0
848,4111,Keyon Dooling,PG,28,NJN,77,18,2074,6.7,15.4,0.436,2.5,6.0,0.421,4.2,9.3,0.446,3.3,4.0,0.825,0.6,3.4,4.0,7.0,1.8,0.2,2.7,3.5,19.3,,112.0,113.0,2008-2009,Average,26.9
849,4169,Jarvis Hayes,SF,27,NJN,74,1,1832,7.5,16.8,0.445,2.7,7.1,0.385,4.8,9.7,0.489,1.0,1.5,0.692,0.8,7.0,7.8,1.6,1.5,0.2,1.4,4.7,18.8,,105.0,112.0,2008-2009,Average,24.8
850,4831,Terrence Williams,SF,22,NJN,78,9,1764,7.8,19.4,0.401,0.9,3.0,0.31,6.9,16.4,0.417,3.1,4.3,0.715,1.4,9.0,10.4,6.6,1.3,0.3,3.7,3.8,19.5,,92.0,110.0,2009-2010,bottom,25.8
851,4569,Chris Douglas-Roberts,SF,23,NJN,67,38,1730,7.7,17.4,0.445,0.4,1.6,0.259,7.3,15.8,0.464,4.0,4.8,0.847,1.4,4.6,6.0,2.8,1.7,0.6,2.9,3.1,20.0,,98.0,112.0,2009-2010,bottom,23.0
852,5016,Jordan Farmar,PG,24,NJN,73,18,1796,7.6,19.4,0.392,3.2,9.0,0.359,4.3,10.3,0.421,2.4,3.0,0.82,0.7,4.4,5.1,10.9,1.8,0.2,4.1,3.8,20.8,,102.0,111.0,2010-2011,Average,24.6
853,5041,Stephen Graham,SG,28,NJN,59,28,959,4.5,11.1,0.405,0.3,1.2,0.238,4.2,10.0,0.425,1.7,2.1,0.816,0.9,5.9,6.8,2.2,0.8,0.1,2.1,5.9,11.0,,89.0,112.0,2010-2011,Average,19.3
854,5654,Anthony Morrow,SG,26,NJN,62,18,1636,8.9,21.4,0.413,3.5,9.3,0.371,5.4,12.1,0.446,3.2,3.4,0.933,1.0,3.1,4.1,2.0,1.5,0.3,2.3,2.8,24.3,,105.0,113.0,2011-2012,Average,27.2
855,5793,Shelden Williams,C,28,NJN,58,35,1276,4.0,8.4,0.478,0.0,0.0,,4.0,8.4,0.478,3.2,4.3,0.731,5.9,8.7,14.6,1.5,2.0,1.6,2.8,6.2,11.2,,107.0,106.0,2011-2012,Average,26.7
856,1529,George Lynch,SG,32,NOH,81,32,1497,5.3,12.9,0.409,1.0,2.8,0.354,4.3,10.0,0.425,1.5,2.7,0.554,5.0,7.7,12.7,3.7,2.4,0.7,1.9,4.9,13.0,,106.0,100.0,2002-2003,Average,20.6
857,1322,Courtney Alexander,PG,25,NOH,66,7,1360,7.6,19.9,0.382,0.8,2.3,0.333,6.9,17.7,0.388,4.7,5.8,0.808,1.5,3.1,4.7,3.1,1.2,0.2,2.7,4.9,20.7,,96.0,106.0,2002-2003,Average,18.5
858,1758,Darrell Armstrong,PG,35,NOH,79,22,2247,7.0,17.6,0.395,3.2,10.3,0.315,3.7,7.4,0.508,2.9,3.5,0.854,1.5,3.9,5.4,7.5,3.2,0.4,3.7,3.5,20.1,,105.0,102.0,2003-2004,Average,38.4
859,1760,Stacey Augmon,SF,35,NOH,69,24,1416,5.4,13.2,0.412,0.0,0.3,0.143,5.4,12.9,0.418,4.2,5.3,0.791,2.0,4.6,6.6,3.2,2.1,0.6,2.9,4.3,15.1,,97.0,104.0,2003-2004,Average,28.4
860,2195,Chris Andersen,C,26,NOH,67,2,1430,7.3,13.7,0.534,0.0,0.1,0.0,7.3,13.6,0.538,5.0,7.3,0.689,5.3,10.5,15.7,2.7,0.5,3.8,2.5,5.5,19.7,,116.0,104.0,2004-2005,bottom,30.6
861,2418,George Lynch,SF,34,NOH,44,27,933,4.0,11.1,0.36,0.6,2.2,0.297,3.3,8.9,0.375,1.0,1.4,0.739,3.2,7.0,10.2,5.2,1.9,0.7,3.3,4.9,9.6,,86.0,107.0,2004-2005,bottom,21.3
